GEOID,year,name,parent-location,population,poverty-rate,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,renter-occupied-households,eviction-filings,evictions,eviction-rate,eviction-filing-rate,imputed,subbed
5301185,2016,Alderwood Manor,Washington,9337.0,7.41,33.25,1307.0,67222.0,295400.0,28.7,62.76,5.78,6.34,0.52,15.98,0.72,7.89,0.0,1147.0,12.0,4.0,0.36,1.01,0,0
5301255,2000,Alger,Washington,89.0,35.8,17.14,0.0,13542.0,115300.0,0.0,94.38,0.0,5.62,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0
5301255,2001,Alger,Washington,89.0,35.8,17.14,0.0,13542.0,115300.0,0.0,94.38,0.0,5.62,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,2.11,0,0
5301255,2002,Alger,Washington,89.0,35.8,17.14,0.0,13542.0,115300.0,0.0,94.38,0.0,5.62,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,0.09,3.81,0,0
5301255,2003,Alger,Washington,89.0,35.8,17.14,0.0,13542.0,115300.0,0.0,94.38,0.0,5.62,0.0,0.0,0.0,0.0,0.0,25.0,,,,,0,0
5301255,2004,Alger,Washington,89.0,35.8,17.14,0.0,13542.0,115300.0,0.0,94.38,0.0,5.62,0.0,0.0,0.0,0.0,0.0,26.0,,,,,0,0
5301255,2005,Alger,Washington,51.0,0.0,47.83,,125104.0,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,,,,0,0
5301255,2006,Alger,Washington,51.0,0.0,47.83,,125104.0,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,,,0,0
5301255,2007,Alger,Washington,51.0,0.0,47.83,,125104.0,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,,,,0,0
5301255,2008,Alger,Washington,51.0,0.0,47.83,,125104.0,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,,,,0,0
5301255,2009,Alger,Washington,51.0,0.0,47.83,,125104.0,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,,,,0,0
5301255,2010,Alger,Washington,403.0,0.0,23.46,,29271.0,169200.0,,86.6,0.0,8.44,1.99,1.74,0.0,1.24,0.0,38.0,,,,,0,0
5301255,2011,Alger,Washington,141.0,25.64,11.76,,,329300.0,,75.18,0.0,0.0,0.0,0.0,0.0,24.82,0.0,36.0,,,,,0,0
5301255,2012,Alger,Washington,141.0,25.64,11.76,,,329300.0,,75.18,0.0,0.0,0.0,0.0,0.0,24.82,0.0,35.0,,,,,0,0
5301255,2013,Alger,Washington,141.0,25.64,11.76,,,329300.0,,75.18,0.0,0.0,0.0,0.0,0.0,24.82,0.0,33.0,,,,,0,0
5301255,2014,Alger,Washington,141.0,25.64,11.76,,,329300.0,,75.18,0.0,0.0,0.0,0.0,0.0,24.82,0.0,31.0,,,,,0,0
5301255,2015,Alger,Washington,141.0,25.64,11.76,,,329300.0,,75.18,0.0,0.0,0.0,0.0,0.0,24.82,0.0,28.0,1.0,1.0,3.38,4.54,0,0
5301255,2016,Alger,Washington,141.0,25.64,11.76,,,329300.0,,75.18,0.0,0.0,0.0,0.0,0.0,24.82,0.0,28.0,1.0,1.0,0.1,0.1,0,0
5301290,2000,Algona,Washington,2460.0,4.5,19.88,781.0,50833.0,136000.0,21.6,81.79,1.63,5.98,1.38,5.93,0.12,2.68,0.49,172.0,5.0,3.0,1.67,3.11,0,0
5301290,2001,Algona,Washington,2460.0,4.5,19.88,781.0,50833.0,136000.0,21.6,81.79,1.63,5.98,1.38,5.93,0.12,2.68,0.49,176.0,11.0,2.0,1.39,6.04,0,0
5301290,2002,Algona,Washington,2460.0,4.5,19.88,781.0,50833.0,136000.0,21.6,81.79,1.63,5.98,1.38,5.93,0.12,2.68,0.49,179.0,8.0,2.0,0.99,4.24,0,0
5301290,2003,Algona,Washington,2460.0,4.5,19.88,781.0,50833.0,136000.0,21.6,81.79,1.63,5.98,1.38,5.93,0.12,2.68,0.49,183.0,10.0,3.0,1.79,5.25,0,0
5301290,2004,Algona,Washington,2460.0,4.5,19.88,781.0,50833.0,136000.0,21.6,81.79,1.63,5.98,1.38,5.93,0.12,2.68,0.49,187.0,11.0,6.0,3.08,6.05,0,0
5301290,2005,Algona,Washington,2741.0,9.99,25.0,1298.0,58125.0,221300.0,38.6,65.52,2.01,7.04,1.64,16.75,0.0,7.04,0.0,191.0,8.0,6.0,3.27,4.34,0,0
5301290,2006,Algona,Washington,2741.0,9.99,25.0,1298.0,58125.0,221300.0,38.6,65.52,2.01,7.04,1.64,16.75,0.0,7.04,0.0,194.0,6.0,4.0,2.2,3.3,0,0
5301290,2007,Algona,Washington,2741.0,9.99,25.0,1298.0,58125.0,221300.0,38.6,65.52,2.01,7.04,1.64,16.75,0.0,7.04,0.0,198.0,7.0,4.0,1.86,3.49,0,0
5301290,2008,Algona,Washington,2741.0,9.99,25.0,1298.0,58125.0,221300.0,38.6,65.52,2.01,7.04,1.64,16.75,0.0,7.04,0.0,202.0,7.0,3.0,1.5,3.54,0,0
5301290,2009,Algona,Washington,2741.0,9.99,25.0,1298.0,58125.0,221300.0,38.6,65.52,2.01,7.04,1.64,16.75,0.0,7.04,0.0,205.0,2.0,1.0,0.52,1.14,0,0
5301290,2010,Algona,Washington,3014.0,8.7,20.15,1138.0,63600.0,217100.0,33.4,61.15,3.19,15.86,1.23,11.58,1.99,4.91,0.1,209.0,7.0,2.0,0.9,3.45,0,0
5301290,2011,Algona,Washington,3107.0,6.6,14.95,966.0,56667.0,182700.0,31.0,62.83,2.64,14.77,0.9,8.63,4.15,6.08,0.0,212.0,4.0,1.0,0.65,1.84,0,0
5301290,2012,Algona,Washington,3107.0,6.6,14.95,966.0,56667.0,182700.0,31.0,62.83,2.64,14.77,0.9,8.63,4.15,6.08,0.0,214.0,6.0,2.0,0.86,2.73,0,0
5301290,2013,Algona,Washington,3107.0,6.6,14.95,966.0,56667.0,182700.0,31.0,62.83,2.64,14.77,0.9,8.63,4.15,6.08,0.0,218.0,11.0,4.0,1.61,4.85,0,0
5301290,2014,Algona,Washington,3107.0,6.6,14.95,966.0,56667.0,182700.0,31.0,62.83,2.64,14.77,0.9,8.63,4.15,6.08,0.0,221.0,6.0,2.0,0.81,2.87,0,0
5301290,2015,Algona,Washington,3107.0,6.6,14.95,966.0,56667.0,182700.0,31.0,62.83,2.64,14.77,0.9,8.63,4.15,6.08,0.0,223.0,7.0,3.0,1.16,3.18,0,0
5301290,2016,Algona,Washington,3107.0,6.6,14.95,966.0,56667.0,182700.0,31.0,62.83,2.64,14.77,0.9,8.63,4.15,6.08,0.0,226.0,8.0,3.0,1.52,3.32,0,0
5301430,2010,Allyn,Washington,1963.0,0.0,9.39,2001.0,79250.0,325300.0,,92.41,0.61,2.29,0.41,1.38,0.1,2.8,0.0,101.0,1.0,1.0,0.86,0.86,0,0
5301430,2011,Allyn,Washington,2144.0,0.0,9.47,,67237.0,315700.0,,88.48,0.0,8.12,3.22,0.0,0.0,0.19,0.0,87.0,,,,,0,0
5301430,2012,Allyn,Washington,2144.0,0.0,9.47,,67237.0,315700.0,,88.48,0.0,8.12,3.22,0.0,0.0,0.19,0.0,92.0,,,,,0,0
5301430,2013,Allyn,Washington,2144.0,0.0,9.47,,67237.0,315700.0,,88.48,0.0,8.12,3.22,0.0,0.0,0.19,0.0,97.0,,,,,0,0
5301430,2014,Allyn,Washington,2144.0,0.0,9.47,,67237.0,315700.0,,88.48,0.0,8.12,3.22,0.0,0.0,0.19,0.0,102.0,,,,,0,0
5301430,2015,Allyn,Washington,2144.0,0.0,9.47,,67237.0,315700.0,,88.48,0.0,8.12,3.22,0.0,0.0,0.19,0.0,107.0,,,,,0,0
5301430,2016,Allyn,Washington,2144.0,0.0,9.47,,67237.0,315700.0,,88.48,0.0,8.12,3.22,0.0,0.0,0.19,0.0,112.0,,,,,0,0
5301447,2000,Allyn-Grapeview,Washington,2004.0,6.52,12.2,594.0,46224.0,194100.0,24.3,92.17,0.4,1.7,0.85,0.25,0.55,3.24,0.85,,,,,,0,0
5301447,2001,Allyn-Grapeview,Washington,2004.0,6.52,12.2,594.0,46224.0,194100.0,24.3,92.17,0.4,1.7,0.85,0.25,0.55,3.24,0.85,,,,,,0,0
5301447,2002,Allyn-Grapeview,Washington,2004.0,6.52,12.2,594.0,46224.0,194100.0,24.3,92.17,0.4,1.7,0.85,0.25,0.55,3.24,0.85,,,,,,0,0
5301447,2003,Allyn-Grapeview,Washington,2004.0,6.52,12.2,594.0,46224.0,194100.0,24.3,92.17,0.4,1.7,0.85,0.25,0.55,3.24,0.85,,,,,,0,0
5301447,2004,Allyn-Grapeview,Washington,2004.0,6.52,12.2,594.0,46224.0,194100.0,24.3,92.17,0.4,1.7,0.85,0.25,0.55,3.24,0.85,,,,,,0,0
5301447,2005,Allyn-Grapeview,Washington,2469.0,6.05,6.58,590.0,65669.0,319200.0,12.5,95.95,0.0,1.01,0.0,1.62,0.0,1.42,0.0,,,,,,0,0
5301447,2006,Allyn-Grapeview,Washington,2469.0,6.05,6.58,590.0,65669.0,319200.0,12.5,95.95,0.0,1.01,0.0,1.62,0.0,1.42,0.0,,,,,,0,0
5301447,2007,Allyn-Grapeview,Washington,2469.0,6.05,6.58,590.0,65669.0,319200.0,12.5,95.95,0.0,1.01,0.0,1.62,0.0,1.42,0.0,,,,,,0,0
5301447,2008,Allyn-Grapeview,Washington,2469.0,6.05,6.58,590.0,65669.0,319200.0,12.5,95.95,0.0,1.01,0.0,1.62,0.0,1.42,0.0,,,,,,0,0
5301447,2009,Allyn-Grapeview,Washington,2469.0,6.05,6.58,590.0,65669.0,319200.0,12.5,95.95,0.0,1.01,0.0,1.62,0.0,1.42,0.0,,,,,,0,0
5301500,2000,Almira,Washington,302.0,21.0,28.1,488.0,30208.0,55800.0,32.9,92.72,0.66,1.32,2.65,1.32,0.0,1.32,0.0,27.0,1.0,1.0,1.14,1.14,0,0
5301500,2001,Almira,Washington,302.0,21.0,28.1,488.0,30208.0,55800.0,32.9,92.72,0.66,1.32,2.65,1.32,0.0,1.32,0.0,27.0,1.0,1.0,2.27,3.41,0,0
5301500,2002,Almira,Washington,302.0,21.0,28.1,488.0,30208.0,55800.0,32.9,92.72,0.66,1.32,2.65,1.32,0.0,1.32,0.0,27.0,1.0,0.0,0.0,3.37,0,0
5301500,2003,Almira,Washington,302.0,21.0,28.1,488.0,30208.0,55800.0,32.9,92.72,0.66,1.32,2.65,1.32,0.0,1.32,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2004,Almira,Washington,302.0,21.0,28.1,488.0,30208.0,55800.0,32.9,92.72,0.66,1.32,2.65,1.32,0.0,1.32,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2005,Almira,Washington,182.0,9.52,21.59,554.0,42000.0,92500.0,41.7,95.6,0.0,0.0,0.0,0.0,0.0,4.4,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2006,Almira,Washington,182.0,9.52,21.59,554.0,42000.0,92500.0,41.7,95.6,0.0,0.0,0.0,0.0,0.0,4.4,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2007,Almira,Washington,182.0,9.52,21.59,554.0,42000.0,92500.0,41.7,95.6,0.0,0.0,0.0,0.0,0.0,4.4,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2008,Almira,Washington,182.0,9.52,21.59,554.0,42000.0,92500.0,41.7,95.6,0.0,0.0,0.0,0.0,0.0,4.4,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2009,Almira,Washington,182.0,9.52,21.59,554.0,42000.0,92500.0,41.7,95.6,0.0,0.0,0.0,0.0,0.0,4.4,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2010,Almira,Washington,284.0,11.59,27.73,590.0,38750.0,65600.0,50.0,94.01,0.0,1.76,0.7,0.7,0.0,2.82,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2011,Almira,Washington,263.0,12.33,25.0,788.0,44167.0,90500.0,50.0,88.21,0.38,0.0,0.0,3.8,0.0,7.6,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2012,Almira,Washington,263.0,12.33,25.0,788.0,44167.0,90500.0,50.0,88.21,0.38,0.0,0.0,3.8,0.0,7.6,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2013,Almira,Washington,263.0,12.33,25.0,788.0,44167.0,90500.0,50.0,88.21,0.38,0.0,0.0,3.8,0.0,7.6,0.0,27.0,1.0,1.0,1.1,1.1,0,0
5301500,2014,Almira,Washington,263.0,12.33,25.0,788.0,44167.0,90500.0,50.0,88.21,0.38,0.0,0.0,3.8,0.0,7.6,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301500,2015,Almira,Washington,263.0,12.33,25.0,788.0,44167.0,90500.0,50.0,88.21,0.38,0.0,0.0,3.8,0.0,7.6,0.0,27.0,1.0,1.0,3.3,3.3,0,0
5301500,2016,Almira,Washington,263.0,12.33,25.0,788.0,44167.0,90500.0,50.0,88.21,0.38,0.0,0.0,3.8,0.0,7.6,0.0,27.0,0.0,0.0,0.0,0.0,0,0
5301745,2010,Altoona,Washington,39.0,0.0,20.0,,24750.0,410000.0,,74.36,0.0,5.13,7.69,0.0,0.0,12.82,0.0,5.0,1.0,1.0,1.56,1.56,0,0
5301745,2011,Altoona,Washington,66.0,0.0,0.0,,,,,87.88,0.0,0.0,3.03,0.0,0.0,9.09,0.0,5.0,0.0,0.0,0.0,0.0,0,0
5301745,2012,Altoona,Washington,66.0,0.0,0.0,,,,,87.88,0.0,0.0,3.03,0.0,0.0,9.09,0.0,5.0,1.0,1.0,1.56,1.56,0,0
5301745,2013,Altoona,Washington,66.0,0.0,0.0,,,,,87.88,0.0,0.0,3.03,0.0,0.0,9.09,0.0,5.0,0.0,0.0,0.0,0.0,0,0
5301745,2014,Altoona,Washington,66.0,0.0,0.0,,,,,87.88,0.0,0.0,3.03,0.0,0.0,9.09,0.0,5.0,0.0,0.0,0.0,0.0,0,0
5301745,2015,Altoona,Washington,66.0,0.0,0.0,,,,,87.88,0.0,0.0,3.03,0.0,0.0,9.09,0.0,5.0,0.0,0.0,0.0,0.0,0,0
5301745,2016,Altoona,Washington,66.0,0.0,0.0,,,,,87.88,0.0,0.0,3.03,0.0,0.0,9.09,0.0,5.0,1.0,1.0,1.56,1.56,0,0
5301780,2010,Amanda Park,Washington,252.0,26.67,53.33,491.0,38750.0,75000.0,17.0,42.86,0.0,31.35,19.05,1.98,0.0,4.76,0.0,33.0,0.0,0.0,0.0,0.0,0,0
5301780,2011,Amanda Park,Washington,154.0,22.86,58.33,508.0,28438.0,87500.0,19.3,53.25,0.0,27.92,18.83,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.77,0.77,0,0
5301780,2012,Amanda Park,Washington,154.0,22.86,58.33,508.0,28438.0,87500.0,19.3,53.25,0.0,27.92,18.83,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0,0
5301780,2013,Amanda Park,Washington,154.0,22.86,58.33,508.0,28438.0,87500.0,19.3,53.25,0.0,27.92,18.83,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0,0
5301780,2014,Amanda Park,Washington,154.0,22.86,58.33,508.0,28438.0,87500.0,19.3,53.25,0.0,27.92,18.83,0.0,0.0,0.0,0.0,33.0,1.0,1.0,0.76,0.76,0,0
5301780,2015,Amanda Park,Washington,154.0,22.86,58.33,508.0,28438.0,87500.0,19.3,53.25,0.0,27.92,18.83,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0,0
5301780,2016,Amanda Park,Washington,154.0,22.86,58.33,508.0,28438.0,87500.0,19.3,53.25,0.0,27.92,18.83,0.0,0.0,0.0,0.0,33.0,1.0,1.0,1.53,1.53,0,0
5301850,2000,Amboy,Washington,2085.0,6.52,11.69,758.0,50896.0,213300.0,16.9,94.77,0.43,1.73,1.1,0.29,0.19,1.2,0.29,54.0,1.0,0.0,0.0,1.51,0,0
5301850,2001,Amboy,Washington,2085.0,6.52,11.69,758.0,50896.0,213300.0,16.9,94.77,0.43,1.73,1.1,0.29,0.19,1.2,0.29,58.0,3.0,2.0,2.84,5.3,0,0
5301850,2002,Amboy,Washington,2085.0,6.52,11.69,758.0,50896.0,213300.0,16.9,94.77,0.43,1.73,1.1,0.29,0.19,1.2,0.29,61.0,4.0,3.0,5.6,6.95,0,0
5301850,2003,Amboy,Washington,2085.0,6.52,11.69,758.0,50896.0,213300.0,16.9,94.77,0.43,1.73,1.1,0.29,0.19,1.2,0.29,64.0,2.0,2.0,2.55,3.48,0,0
5301850,2004,Amboy,Washington,2085.0,6.52,11.69,758.0,50896.0,213300.0,16.9,94.77,0.43,1.73,1.1,0.29,0.19,1.2,0.29,68.0,1.0,1.0,1.21,1.55,0,0
5301850,2005,Amboy,Washington,2438.0,0.0,9.3,1063.0,80682.0,332400.0,25.1,94.13,0.0,2.67,1.11,0.0,0.0,2.09,0.0,72.0,2.0,1.0,1.66,2.48,0,0
5301850,2006,Amboy,Washington,2438.0,0.0,9.3,1063.0,80682.0,332400.0,25.1,94.13,0.0,2.67,1.11,0.0,0.0,2.09,0.0,75.0,1.0,1.0,0.3,1.09,0,0
5301850,2007,Amboy,Washington,2438.0,0.0,9.3,1063.0,80682.0,332400.0,25.1,94.13,0.0,2.67,1.11,0.0,0.0,2.09,0.0,79.0,1.0,1.0,0.29,1.04,0,0
5301850,2008,Amboy,Washington,2438.0,0.0,9.3,1063.0,80682.0,332400.0,25.1,94.13,0.0,2.67,1.11,0.0,0.0,2.09,0.0,82.0,3.0,1.0,1.45,3.18,0,0
5301850,2009,Amboy,Washington,2438.0,0.0,9.3,1063.0,80682.0,332400.0,25.1,94.13,0.0,2.67,1.11,0.0,0.0,2.09,0.0,85.0,1.0,1.0,1.23,1.23,0,0
5301850,2010,Amboy,Washington,1608.0,7.84,16.07,975.0,59519.0,313000.0,50.0,94.47,0.19,2.61,1.06,0.75,0.0,0.93,0.0,89.0,2.0,2.0,1.85,2.52,0,0
5301850,2011,Amboy,Washington,1878.0,7.2,26.53,1281.0,62212.0,290400.0,38.9,97.39,0.0,0.91,0.32,0.0,0.0,1.38,0.0,90.0,3.0,2.0,2.25,2.91,0,0
5301850,2012,Amboy,Washington,1878.0,7.2,26.53,1281.0,62212.0,290400.0,38.9,97.39,0.0,0.91,0.32,0.0,0.0,1.38,0.0,91.0,2.0,1.0,0.9,1.81,0,0
5301850,2013,Amboy,Washington,1878.0,7.2,26.53,1281.0,62212.0,290400.0,38.9,97.39,0.0,0.91,0.32,0.0,0.0,1.38,0.0,92.0,2.0,1.0,1.29,2.59,0,0
5301850,2014,Amboy,Washington,1878.0,7.2,26.53,1281.0,62212.0,290400.0,38.9,97.39,0.0,0.91,0.32,0.0,0.0,1.38,0.0,93.0,3.0,1.0,1.53,2.81,0,0
5301850,2015,Amboy,Washington,1878.0,7.2,26.53,1281.0,62212.0,290400.0,38.9,97.39,0.0,0.91,0.32,0.0,0.0,1.38,0.0,94.0,1.0,1.0,0.63,1.5,0,0
5301850,2016,Amboy,Washington,1878.0,7.2,26.53,1281.0,62212.0,290400.0,38.9,97.39,0.0,0.91,0.32,0.0,0.0,1.38,0.0,95.0,1.0,0.0,0.0,0.86,0,0
5301920,2000,Ames Lake,Washington,1435.0,3.3,7.59,775.0,93224.0,417900.0,26.3,91.71,0.07,1.32,0.21,4.04,0.14,2.09,0.42,38.0,0.0,0.0,0.0,0.0,0,0
5301920,2001,Ames Lake,Washington,1435.0,3.3,7.59,775.0,93224.0,417900.0,26.3,91.71,0.07,1.32,0.21,4.04,0.14,2.09,0.42,39.0,0.0,0.0,0.0,0.0,0,0
5301920,2002,Ames Lake,Washington,1435.0,3.3,7.59,775.0,93224.0,417900.0,26.3,91.71,0.07,1.32,0.21,4.04,0.14,2.09,0.42,41.0,2.0,0.0,0.0,4.44,0,0
5301920,2003,Ames Lake,Washington,1435.0,3.3,7.59,775.0,93224.0,417900.0,26.3,91.71,0.07,1.32,0.21,4.04,0.14,2.09,0.42,41.0,0.0,0.0,0.0,0.0,0,0
5301920,2004,Ames Lake,Washington,1435.0,3.3,7.59,775.0,93224.0,417900.0,26.3,91.71,0.07,1.32,0.21,4.04,0.14,2.09,0.42,42.0,3.0,1.0,2.13,6.38,0,0
5301920,2005,Ames Lake,Washington,1354.0,0.98,1.74,,109722.0,476700.0,,81.54,1.26,0.0,0.0,9.68,0.0,7.53,0.0,43.0,1.0,1.0,2.08,2.08,0,0
5301920,2006,Ames Lake,Washington,1354.0,0.98,1.74,,109722.0,476700.0,,81.54,1.26,0.0,0.0,9.68,0.0,7.53,0.0,44.0,0.0,0.0,0.0,0.0,0,0
5301920,2007,Ames Lake,Washington,1354.0,0.98,1.74,,109722.0,476700.0,,81.54,1.26,0.0,0.0,9.68,0.0,7.53,0.0,45.0,0.0,0.0,0.0,0.0,0,0
5301920,2008,Ames Lake,Washington,1354.0,0.98,1.74,,109722.0,476700.0,,81.54,1.26,0.0,0.0,9.68,0.0,7.53,0.0,47.0,1.0,0.0,0.0,1.92,0,0
5301920,2009,Ames Lake,Washington,1354.0,0.98,1.74,,109722.0,476700.0,,81.54,1.26,0.0,0.0,9.68,0.0,7.53,0.0,48.0,1.0,0.0,0.0,1.89,0,0
5301920,2010,Ames Lake,Washington,1486.0,1.63,8.04,1946.0,112917.0,483200.0,45.4,88.36,0.4,2.36,0.27,4.37,0.2,4.04,0.0,49.0,0.0,0.0,0.0,0.0,0,0
5301920,2011,Ames Lake,Washington,1358.0,6.68,17.61,,125170.0,532500.0,24.5,79.31,1.03,4.79,0.0,8.84,0.88,3.02,2.14,50.0,0.0,0.0,0.0,0.0,0,0
5301920,2012,Ames Lake,Washington,1358.0,6.68,17.61,,125170.0,532500.0,24.5,79.31,1.03,4.79,0.0,8.84,0.88,3.02,2.14,50.0,0.0,0.0,0.0,0.0,0,0
5301920,2013,Ames Lake,Washington,1358.0,6.68,17.61,,125170.0,532500.0,24.5,79.31,1.03,4.79,0.0,8.84,0.88,3.02,2.14,51.0,2.0,0.0,0.0,3.51,0,0
5301920,2014,Ames Lake,Washington,1358.0,6.68,17.61,,125170.0,532500.0,24.5,79.31,1.03,4.79,0.0,8.84,0.88,3.02,2.14,51.0,2.0,1.0,1.75,3.51,0,0
5301920,2015,Ames Lake,Washington,1358.0,6.68,17.61,,125170.0,532500.0,24.5,79.31,1.03,4.79,0.0,8.84,0.88,3.02,2.14,52.0,0.0,0.0,0.0,0.0,0,0
5301920,2016,Ames Lake,Washington,1358.0,6.68,17.61,,125170.0,532500.0,24.5,79.31,1.03,4.79,0.0,8.84,0.88,3.02,2.14,53.0,1.0,0.0,0.0,1.69,0,0
5301990,2000,Anacortes,Washington,14557.0,7.72,31.15,736.0,41930.0,171100.0,29.0,91.22,0.27,3.15,1.08,1.61,0.13,2.35,0.18,1877.0,10.0,10.0,0.53,0.53,0,0
5301990,2001,Anacortes,Washington,14557.0,7.72,31.15,736.0,41930.0,171100.0,29.0,91.22,0.27,3.15,1.08,1.61,0.13,2.35,0.18,1930.0,14.0,11.0,0.58,0.73,0,0
5301990,2002,Anacortes,Washington,14557.0,7.72,31.15,736.0,41930.0,171100.0,29.0,91.22,0.27,3.15,1.08,1.61,0.13,2.35,0.18,1981.0,31.0,19.0,0.94,1.55,0,0
5301990,2003,Anacortes,Washington,14557.0,7.72,31.15,736.0,41930.0,171100.0,29.0,91.22,0.27,3.15,1.08,1.61,0.13,2.35,0.18,2056.0,,,,,0,0
5301990,2004,Anacortes,Washington,14557.0,7.72,31.15,736.0,41930.0,171100.0,29.0,91.22,0.27,3.15,1.08,1.61,0.13,2.35,0.18,2109.0,,,,,0,0
5301990,2005,Anacortes,Washington,16533.0,5.08,31.21,928.0,57288.0,337000.0,28.4,89.63,1.49,3.73,0.62,2.32,0.14,1.93,0.14,2161.0,,,,,0,0
5301990,2006,Anacortes,Washington,16533.0,5.08,31.21,928.0,57288.0,337000.0,28.4,89.63,1.49,3.73,0.62,2.32,0.14,1.93,0.14,2214.0,,,,,0,0
5301990,2007,Anacortes,Washington,16533.0,5.08,31.21,928.0,57288.0,337000.0,28.4,89.63,1.49,3.73,0.62,2.32,0.14,1.93,0.14,2267.0,,,,,0,0
5301990,2008,Anacortes,Washington,16533.0,5.08,31.21,928.0,57288.0,337000.0,28.4,89.63,1.49,3.73,0.62,2.32,0.14,1.93,0.14,2320.0,,,,,0,0
5301990,2009,Anacortes,Washington,16533.0,5.08,31.21,928.0,57288.0,337000.0,28.4,89.63,1.49,3.73,0.62,2.32,0.14,1.93,0.14,2373.0,,,,,0,0
5301990,2010,Anacortes,Washington,15778.0,5.25,34.76,988.0,59857.0,331800.0,29.1,88.69,0.61,5.03,0.82,1.91,0.11,2.7,0.13,2426.0,,,,,0,0
5301990,2011,Anacortes,Washington,16048.0,7.52,35.37,1049.0,60419.0,311700.0,30.3,89.27,0.43,5.42,0.75,1.98,0.12,1.9,0.14,2444.0,,,,,0,0
5301990,2012,Anacortes,Washington,16048.0,7.52,35.37,1049.0,60419.0,311700.0,30.3,89.27,0.43,5.42,0.75,1.98,0.12,1.9,0.14,2463.0,,,,,0,0
5301990,2013,Anacortes,Washington,16048.0,7.52,35.37,1049.0,60419.0,311700.0,30.3,89.27,0.43,5.42,0.75,1.98,0.12,1.9,0.14,2481.0,,,,,0,0
5301990,2014,Anacortes,Washington,16048.0,7.52,35.37,1049.0,60419.0,311700.0,30.3,89.27,0.43,5.42,0.75,1.98,0.12,1.9,0.14,2500.0,,,,,0,0
5301990,2015,Anacortes,Washington,16048.0,7.52,35.37,1049.0,60419.0,311700.0,30.3,89.27,0.43,5.42,0.75,1.98,0.12,1.9,0.14,2514.0,22.0,11.0,0.42,0.88,0,0
5301990,2016,Anacortes,Washington,16048.0,7.52,35.37,1049.0,60419.0,311700.0,30.3,89.27,0.43,5.42,0.75,1.98,0.12,1.9,0.14,2537.0,27.0,14.0,0.54,1.07,0,0
5302060,2010,Anderson Island,Washington,1037.0,0.0,17.72,791.0,47026.0,311700.0,50.0,92.0,0.48,4.15,0.29,0.87,0.0,2.03,0.19,90.0,2.0,1.0,1.11,2.22,0,0
5302060,2011,Anderson Island,Washington,1053.0,0.0,10.63,1011.0,44706.0,244000.0,14.9,93.83,0.0,1.71,0.0,3.23,0.0,1.23,0.0,92.0,1.0,1.0,1.09,1.09,0,0
5302060,2012,Anderson Island,Washington,1053.0,0.0,10.63,1011.0,44706.0,244000.0,14.9,93.83,0.0,1.71,0.0,3.23,0.0,1.23,0.0,94.0,4.0,4.0,4.26,4.26,0,0
5302060,2013,Anderson Island,Washington,1053.0,0.0,10.63,1011.0,44706.0,244000.0,14.9,93.83,0.0,1.71,0.0,3.23,0.0,1.23,0.0,96.0,0.0,0.0,0.0,0.0,0,0
5302060,2014,Anderson Island,Washington,1053.0,0.0,10.63,1011.0,44706.0,244000.0,14.9,93.83,0.0,1.71,0.0,3.23,0.0,1.23,0.0,97.0,1.0,1.0,1.03,1.03,0,0
5302060,2015,Anderson Island,Washington,1053.0,0.0,10.63,1011.0,44706.0,244000.0,14.9,93.83,0.0,1.71,0.0,3.23,0.0,1.23,0.0,99.0,2.0,0.0,0.0,2.02,0,0
5302060,2016,Anderson Island,Washington,1053.0,0.0,10.63,1011.0,44706.0,244000.0,14.9,93.83,0.0,1.71,0.0,3.23,0.0,1.23,0.0,101.0,0.0,0.0,0.0,0.0,0,0
